Date,City,Temp_Mean_C,Precipitation_mm
2019-06-24,Delhi,31.7,0.6
2019-06-25,Delhi,32.3,4.8
2019-06-26,Delhi,34.9,0.6
2019-06-27,Delhi,34.7,0.0
2019-06-28,Delhi,35.6,0.0
2019-06-29,Delhi,36.4,0.0
2019-06-30,Delhi,37.0,0.0
2019-07-01,Delhi,36.1,0.0
2019-07-02,Delhi,35.8,0.0
2019-07-03,Delhi,33.8,1.6
2019-07-04,Delhi,33.1,6.6
2019-07-05,Delhi,31.1,3.7
2019-07-06,Delhi,31.2,0.3
2019-07-07,Delhi,31.3,2.1
2019-07-08,Delhi,32.0,4.0
2019-07-09,Delhi,30.8,4.9
2019-07-10,Delhi,31.1,7.1
2019-07-11,Delhi,33.5,0.0
2019-07-12,Delhi,33.5,0.5
2019-07-13,Delhi,34.2,0.0
2019-07-14,Delhi,33.0,0.0
2019-07-15,Delhi,29.9,4.4
2019-07-16,Delhi,26.7,20.6
2019-07-17,Delhi,27.3,14.8
2019-07-18,Delhi,27.6,12.8
2019-07-19,Delhi,29.5,6.7
2019-07-20,Delhi,30.1,12.5
2019-07-21,Delhi,29.8,11.1
2019-07-22,Delhi,30.5,6.1
2019-07-23,Delhi,31.7,4.6
2019-07-24,Delhi,31.6,6.8
2019-07-25,Delhi,27.7,10.9
2019-07-26,Delhi,27.4,26.9
2019-07-27,Delhi,26.7,6.0
2019-07-28,Delhi,28.2,7.3
2019-07-29,Delhi,29.3,1.3
2019-07-30,Delhi,29.0,0.8
2019-07-31,Delhi,29.2,0.5
2019-08-01,Delhi,29.4,2.1
2019-08-02,Delhi,28.9,12.9
2019-08-03,Delhi,28.4,6.8
2019-08-04,Delhi,29.0,4.2
2019-08-05,Delhi,29.3,18.5
2019-08-06,Delhi,28.0,20.7
2019-08-07,Delhi,28.3,7.0
2019-08-08,Delhi,30.2,0.5
2019-08-09,Delhi,29.4,0.8
2019-08-10,Delhi,28.9,1.7
2019-08-11,Delhi,29.7,0.3
2019-08-12,Delhi,29.4,7.6
2019-08-13,Delhi,29.2,20.1
2019-08-14,Delhi,28.4,2.8
2019-08-15,Delhi,29.1,11.2
2019-08-16,Delhi,28.0,9.4
2019-08-17,Delhi,26.2,8.4
2019-08-18,Delhi,27.0,31.0
2019-08-19,Delhi,28.1,1.3
2019-08-20,Delhi,28.6,0.8
2019-08-21,Delhi,29.4,0.0
2019-08-22,Delhi,28.7,0.8
2019-08-23,Delhi,29.3,4.0
2019-08-24,Delhi,29.2,3.9
2019-08-25,Delhi,27.6,12.9
2019-08-26,Delhi,28.9,0.6
2019-08-27,Delhi,29.9,0.1
2019-08-28,Delhi,30.6,0.4
2019-08-29,Delhi,30.2,1.0
2019-08-30,Delhi,30.3,0.9
2019-08-31,Delhi,30.6,6.4
2019-09-01,Delhi,28.7,4.7
2019-09-02,Delhi,29.7,1.3
2019-09-03,Delhi,30.3,5.5
2019-09-04,Delhi,29.2,7.8
2019-09-05,Delhi,29.6,0.6
2019-09-06,Delhi,29.8,0.4
2019-09-07,Delhi,28.9,2.1
2019-09-08,Delhi,29.3,0.2
2019-09-09,Delhi,30.3,0.1
2019-09-10,Delhi,30.7,0.0
2019-09-11,Delhi,31.4,0.4
2019-09-12,Delhi,30.3,0.6
2019-09-13,Delhi,30.0,0.6
2019-09-14,Delhi,28.8,0.7
2019-09-15,Delhi,28.2,5.2
2019-09-16,Delhi,29.4,0.4
2019-09-17,Delhi,29.3,2.0
2019-09-18,Delhi,28.6,3.0
2019-09-19,Delhi,27.0,1.0
2019-09-20,Delhi,27.2,7.7
2019-09-21,Delhi,27.9,0.7
2019-09-22,Delhi,27.2,13.9
2019-09-23,Delhi,26.9,2.0
2019-09-24,Delhi,27.2,2.9
2019-09-25,Delhi,27.4,3.6
2019-09-26,Delhi,27.7,1.9
2019-09-27,Delhi,26.7,0.5
2019-09-28,Delhi,25.7,4.6
2019-09-29,Delhi,25.1,2.0
2019-09-30,Delhi,25.5,6.0
2019-10-01,Delhi,25.2,4.5
2019-10-02,Delhi,26.6,0.2
2019-10-03,Delhi,27.6,0.0
2019-10-04,Delhi,26.3,4.9
2019-10-05,Delhi,26.2,0.0
2019-10-06,Delhi,26.5,0.0
2019-10-07,Delhi,26.4,0.0
2019-10-08,Delhi,26.5,0.0
2019-10-09,Delhi,25.6,0.0
2019-10-10,Delhi,26.6,0.0
2019-10-11,Delhi,26.7,0.0
2019-10-12,Delhi,27.4,0.0
2019-10-13,Delhi,27.9,0.0
2019-10-14,Delhi,27.1,0.0
2019-10-15,Delhi,27.3,0.0
2019-10-16,Delhi,27.7,0.0
2019-10-17,Delhi,27.1,0.0
2019-10-18,Delhi,26.5,2.7
2019-10-19,Delhi,25.7,2.5
2019-10-20,Delhi,25.8,0.0
2019-10-21,Delhi,25.1,0.0
2019-10-22,Delhi,24.5,0.0
2019-10-23,Delhi,24.5,0.0
2019-10-24,Delhi,24.3,0.0
2019-10-25,Delhi,24.5,0.0
2019-10-26,Delhi,24.7,0.0
2019-10-27,Delhi,24.6,0.0
2019-10-28,Delhi,24.3,0.0
2019-10-29,Delhi,24.6,0.0
2019-10-30,Delhi,25.5,0.0
2019-10-31,Delhi,24.4,0.0
2019-11-01,Delhi,25.0,0.0
2019-11-02,Delhi,24.5,0.2
2019-11-03,Delhi,23.9,0.0
2019-11-04,Delhi,23.8,0.0
2019-11-05,Delhi,23.0,0.0
2019-11-06,Delhi,23.5,0.0
2019-11-07,Delhi,22.2,1.4
2019-11-08,Delhi,22.0,0.8
2019-11-09,Delhi,22.0,0.0
2019-11-10,Delhi,21.0,0.0
2019-11-11,Delhi,20.4,0.0
2019-11-12,Delhi,19.7,0.0
2019-11-13,Delhi,20.8,0.0
2019-11-14,Delhi,21.6,0.0
2019-11-15,Delhi,21.1,0.0
2019-11-16,Delhi,22.1,0.0
2019-11-17,Delhi,21.8,0.0
2019-11-18,Delhi,20.0,0.0
2019-11-19,Delhi,19.5,0.0
2019-11-20,Delhi,19.3,0.0
2019-11-21,Delhi,19.7,0.0
2019-11-22,Delhi,20.7,0.0
2019-11-23,Delhi,20.8,0.0
2019-11-24,Delhi,20.8,0.0
2019-11-25,Delhi,20.2,0.0
2019-11-26,Delhi,20.2,0.9
2019-11-27,Delhi,19.8,0.0
2019-11-28,Delhi,18.4,22.1
2019-11-29,Delhi,17.9,0.0
2019-11-30,Delhi,17.1,0.0
2019-12-01,Delhi,15.6,0.0
2019-12-02,Delhi,15.5,0.0
2019-12-03,Delhi,15.2,0.0
2019-12-04,Delhi,15.4,0.0
2019-12-05,Delhi,15.6,0.0
2019-12-06,Delhi,15.5,0.0
2019-12-07,Delhi,16.1,0.0
2019-12-08,Delhi,15.8,0.0
2019-12-09,Delhi,15.4,0.0
2019-12-10,Delhi,15.2,0.0
2019-12-11,Delhi,15.8,0.0
2019-12-12,Delhi,15.7,5.9
2019-12-13,Delhi,15.2,3.7
2019-12-14,Delhi,13.1,0.0
2019-12-15,Delhi,13.3,0.0
2019-12-16,Delhi,12.5,0.0
2019-12-17,Delhi,11.9,0.0
2019-12-18,Delhi,12.1,0.0
2019-12-19,Delhi,11.6,0.0
2019-12-20,Delhi,13.2,0.0
2019-12-21,Delhi,13.5,0.2
2019-12-22,Delhi,12.6,0.0
2019-12-23,Delhi,11.9,0.0
2019-12-24,Delhi,9.7,0.0
2019-12-25,Delhi,8.9,0.0
2019-12-26,Delhi,8.6,0.0
2019-12-27,Delhi,7.4,0.0
2019-12-28,Delhi,6.8,0.0
2019-12-29,Delhi,7.4,0.0
2019-12-30,Delhi,7.0,0.0
2019-12-31,Delhi,7.7,0.0
2020-01-01,Delhi,10.1,0.0
2020-01-02,Delhi,13.1,0.0
2020-01-03,Delhi,14.1,0.1
2020-01-04,Delhi,13.6,0.5
2020-01-05,Delhi,13.4,0.0
2020-01-06,Delhi,13.6,0.0
2020-01-07,Delhi,14.1,2.1
2020-01-08,Delhi,13.0,17.5
2020-01-09,Delhi,10.6,0.0
2020-01-10,Delhi,10.2,0.0
2020-01-11,Delhi,10.5,0.0
2020-01-12,Delhi,11.9,0.0
2020-01-13,Delhi,14.7,16.6
2020-01-14,Delhi,14.1,0.3
2020-01-15,Delhi,12.6,0.0
2020-01-16,Delhi,12.6,11.1
2020-01-17,Delhi,13.2,0.6
2020-01-18,Delhi,12.6,0.2
2020-01-19,Delhi,11.9,0.0
2020-01-20,Delhi,12.3,0.0
2020-01-21,Delhi,13.0,0.0
2020-01-22,Delhi,12.6,0.0
2020-01-23,Delhi,12.6,0.0
2020-01-24,Delhi,12.9,0.0
2020-01-25,Delhi,11.9,0.0
2020-01-26,Delhi,13.7,0.0
2020-01-27,Delhi,14.1,0.4
2020-01-28,Delhi,14.3,16.0
2020-01-29,Delhi,13.4,0.5
2020-01-30,Delhi,12.7,0.0
2020-01-31,Delhi,12.2,0.0
2020-02-01,Delhi,12.4,0.0
2020-02-02,Delhi,11.8,0.0
2020-02-03,Delhi,12.1,0.0
2020-02-04,Delhi,13.2,0.0
2020-02-05,Delhi,13.0,0.0
2020-02-06,Delhi,11.8,0.0
2020-02-07,Delhi,12.9,0.1
2020-02-08,Delhi,12.5,0.0
2020-02-09,Delhi,12.9,0.0
2020-02-10,Delhi,13.3,0.0
2020-02-11,Delhi,13.6,0.0
2020-02-12,Delhi,16.0,0.0
2020-02-13,Delhi,19.4,0.0
2020-02-14,Delhi,18.6,0.0
2020-02-15,Delhi,17.6,0.0
2020-02-16,Delhi,17.3,0.0
2020-02-17,Delhi,17.6,0.0
2020-02-18,Delhi,17.1,0.0
2020-02-19,Delhi,18.3,0.0
2020-02-20,Delhi,20.2,2.1
2020-02-21,Delhi,16.4,13.4
2020-02-22,Delhi,18.0,0.7
2020-02-23,Delhi,17.6,2.6
2020-02-24,Delhi,17.7,0.1
2020-02-25,Delhi,18.1,0.0
2020-02-26,Delhi,18.7,0.0
2020-02-27,Delhi,19.2,0.0
2020-02-28,Delhi,20.4,0.0
2020-02-29,Delhi,18.8,9.1
2020-03-01,Delhi,19.2,0.0
2020-03-02,Delhi,19.8,0.2
2020-03-03,Delhi,19.7,0.0
2020-03-04,Delhi,19.3,1.0
2020-03-05,Delhi,18.3,13.0
2020-03-06,Delhi,16.5,23.3
2020-03-07,Delhi,16.0,1.7
2020-03-08,Delhi,16.6,0.0
2020-03-09,Delhi,17.1,0.0
2020-03-10,Delhi,17.2,0.0
2020-03-11,Delhi,18.8,2.6
2020-03-12,Delhi,19.7,0.0
2020-03-13,Delhi,18.8,10.0
2020-03-14,Delhi,16.5,4.2
2020-03-15,Delhi,16.4,0.1
2020-03-16,Delhi,18.1,0.0
2020-03-17,Delhi,19.0,0.0
2020-03-18,Delhi,20.6,0.0
2020-03-19,Delhi,20.9,0.2
2020-03-20,Delhi,21.3,0.4
2020-03-21,Delhi,21.8,1.6
2020-03-22,Delhi,22.1,0.0
2020-03-23,Delhi,22.6,0.0
2020-03-24,Delhi,23.8,0.7
2020-03-25,Delhi,23.9,0.0
2020-03-26,Delhi,23.6,0.0
2020-03-27,Delhi,21.5,6.0
2020-03-28,Delhi,21.4,0.1
2020-03-29,Delhi,22.0,0.0
2020-03-30,Delhi,22.0,0.0
2020-03-31,Delhi,22.8,0.1
2020-04-01,Delhi,24.0,0.0
2020-04-02,Delhi,23.4,0.0
2020-04-03,Delhi,22.5,0.0
2020-04-04,Delhi,23.3,0.0
2020-04-05,Delhi,24.1,0.0
2020-04-06,Delhi,26.3,0.0
2020-04-07,Delhi,25.1,0.4
2020-04-08,Delhi,25.0,0.0
2020-04-09,Delhi,24.5,0.0
2020-04-10,Delhi,25.8,0.0
2020-04-11,Delhi,27.8,0.0
2020-04-12,Delhi,28.1,0.0
2020-04-13,Delhi,29.4,0.0
2020-04-14,Delhi,30.2,0.0
2020-04-15,Delhi,30.5,0.0
2020-04-16,Delhi,30.5,0.0
2020-04-17,Delhi,29.7,0.0
2020-04-18,Delhi,29.2,0.0
2020-04-19,Delhi,28.0,0.0
2020-04-20,Delhi,27.0,0.4
2020-04-21,Delhi,26.2,0.0
2020-04-22,Delhi,27.7,0.0
2020-04-23,Delhi,29.1,0.0
2020-04-24,Delhi,29.0,0.0
2020-04-25,Delhi,28.6,0.5
2020-04-26,Delhi,27.0,1.0
2020-04-27,Delhi,25.5,2.8
2020-04-28,Delhi,26.5,0.2
2020-04-29,Delhi,28.8,0.0
2020-04-30,Delhi,29.6,0.2
2020-05-01,Delhi,30.7,0.0
2020-05-02,Delhi,29.5,0.9
2020-05-03,Delhi,27.8,21.8
2020-05-04,Delhi,27.3,0.0
2020-05-05,Delhi,28.9,0.0
2020-05-06,Delhi,28.7,0.0
2020-05-07,Delhi,28.8,0.0
2020-05-08,Delhi,30.8,0.0
2020-05-09,Delhi,31.7,0.0
2020-05-10,Delhi,29.8,0.8
2020-05-11,Delhi,29.3,0.3
2020-05-12,Delhi,29.5,0.0
2020-05-13,Delhi,29.8,0.3
2020-05-14,Delhi,30.6,0.0
2020-05-15,Delhi,31.6,0.0
2020-05-16,Delhi,31.6,0.0
2020-05-17,Delhi,31.9,0.0
2020-05-18,Delhi,31.5,0.0
2020-05-19,Delhi,32.2,0.0
2020-05-20,Delhi,30.9,0.0
2020-05-21,Delhi,32.3,0.0
2020-05-22,Delhi,34.1,0.0
2020-05-23,Delhi,34.7,0.0
2020-05-24,Delhi,35.7,0.0
2020-05-25,Delhi,35.8,0.0
2020-05-26,Delhi,37.0,0.0
2020-05-27,Delhi,36.6,0.0
2020-05-28,Delhi,33.1,0.1
2020-05-29,Delhi,30.2,4.2
2020-05-30,Delhi,28.3,5.4
2020-05-31,Delhi,27.0,0.2
2020-06-01,Delhi,27.9,0.0
2020-06-02,Delhi,29.1,0.0
2020-06-03,Delhi,30.1,0.0
2020-06-04,Delhi,29.7,0.0
2020-06-05,Delhi,29.1,0.0
2020-06-06,Delhi,29.6,0.0
2020-06-07,Delhi,30.7,1.2
2020-06-08,Delhi,30.9,0.1
2020-06-09,Delhi,33.2,0.0
2020-06-10,Delhi,33.8,0.0
2020-06-11,Delhi,33.7,0.0
2020-06-12,Delhi,33.9,0.0
2020-06-13,Delhi,33.7,0.0
2020-06-14,Delhi,33.8,0.0
2020-06-15,Delhi,34.4,0.0
2020-06-16,Delhi,33.9,0.1
2020-06-17,Delhi,34.0,0.0
2020-06-18,Delhi,34.7,0.0
2020-06-19,Delhi,35.1,0.0
2020-06-20,Delhi,33.8,1.2
2020-06-21,Delhi,33.5,0.0
2020-06-22,Delhi,32.0,1.0
2020-06-23,Delhi,31.6,2.0
2020-06-24,Delhi,30.4,3.1
2020-06-25,Delhi,32.0,0.0
2020-06-26,Delhi,32.5,1.4
2020-06-27,Delhi,33.8,0.1
2020-06-28,Delhi,35.1,0.2
2020-06-29,Delhi,34.5,0.5
2020-06-30,Delhi,32.3,0.0
2020-07-01,Delhi,33.5,0.0
2020-07-02,Delhi,35.3,0.1
2020-07-03,Delhi,35.2,0.0
2020-07-04,Delhi,33.2,0.0
2020-07-05,Delhi,30.0,4.1
2020-07-06,Delhi,30.8,0.3
2020-07-07,Delhi,29.4,1.5
2020-07-08,Delhi,28.9,5.4
2020-07-09,Delhi,30.3,2.2
2020-07-10,Delhi,32.8,1.6
2020-07-11,Delhi,32.0,0.9
2020-07-12,Delhi,31.8,0.5
2020-07-13,Delhi,32.0,0.1
2020-07-14,Delhi,33.4,0.0
2020-07-15,Delhi,32.0,0.1
2020-07-16,Delhi,30.9,4.6
2020-07-17,Delhi,31.2,10.8
2020-07-18,Delhi,31.7,2.5
2020-07-19,Delhi,30.6,14.1
2020-07-20,Delhi,29.4,15.3
2020-07-21,Delhi,28.3,13.5
2020-07-22,Delhi,27.3,14.4
2020-07-23,Delhi,28.6,0.2
2020-07-24,Delhi,28.9,1.6
2020-07-25,Delhi,28.9,1.9
2020-07-26,Delhi,30.0,2.6
2020-07-27,Delhi,31.1,2.7
2020-07-28,Delhi,31.9,0.4
2020-07-29,Delhi,30.6,0.1
2020-07-30,Delhi,29.0,3.9
2020-07-31,Delhi,29.3,8.5
2020-08-01,Delhi,29.5,5.6
2020-08-02,Delhi,31.2,0.2
2020-08-03,Delhi,31.8,1.3
2020-08-04,Delhi,31.8,0.9
2020-08-05,Delhi,30.7,2.1
2020-08-06,Delhi,31.0,0.1
2020-08-07,Delhi,30.1,0.9
2020-08-08,Delhi,30.9,3.3
2020-08-09,Delhi,29.9,22.8
2020-08-10,Delhi,28.9,2.4
2020-08-11,Delhi,29.0,15.8
2020-08-12,Delhi,29.9,3.4
2020-08-13,Delhi,26.7,84.6
2020-08-14,Delhi,27.7,5.0
2020-08-15,Delhi,29.0,2.6
2020-08-16,Delhi,28.9,6.2
2020-08-17,Delhi,29.3,2.1
2020-08-18,Delhi,29.9,9.7
2020-08-19,Delhi,27.2,16.7
2020-08-20,Delhi,26.6,8.8
2020-08-21,Delhi,28.7,0.2
2020-08-22,Delhi,28.7,0.1
2020-08-23,Delhi,28.2,2.0
2020-08-24,Delhi,27.8,0.8
2020-08-25,Delhi,28.6,0.9
2020-08-26,Delhi,29.1,0.9
2020-08-27,Delhi,28.8,1.1
2020-08-28,Delhi,28.6,2.8
2020-08-29,Delhi,28.6,1.8
2020-08-30,Delhi,28.1,2.4
2020-08-31,Delhi,28.0,1.5
2020-09-01,Delhi,28.7,1.3
2020-09-02,Delhi,29.0,0.8
2020-09-03,Delhi,28.6,5.4
2020-09-04,Delhi,29.0,2.5
2020-09-05,Delhi,28.4,9.6
2020-09-06,Delhi,28.3,5.3
2020-09-07,Delhi,28.9,4.5
2020-09-08,Delhi,29.4,0.4
2020-09-09,Delhi,29.9,0.0
2020-09-10,Delhi,29.9,0.0
2020-09-11,Delhi,30.4,0.0
2020-09-12,Delhi,30.3,0.0
2020-09-13,Delhi,30.1,0.0
2020-09-14,Delhi,29.9,0.6
2020-09-15,Delhi,30.9,0.0
2020-09-16,Delhi,31.5,0.0
2020-09-17,Delhi,31.8,0.0
2020-09-18,Delhi,32.2,0.0
2020-09-19,Delhi,31.5,0.0
2020-09-20,Delhi,30.8,0.0
2020-09-21,Delhi,31.0,0.0
2020-09-22,Delhi,30.3,5.7
2020-09-23,Delhi,29.7,2.3
2020-09-24,Delhi,29.8,0.0
2020-09-25,Delhi,30.7,0.0
2020-09-26,Delhi,29.3,0.0
2020-09-27,Delhi,29.0,0.0
2020-09-28,Delhi,28.6,0.0
2020-09-29,Delhi,28.2,0.0
2020-09-30,Delhi,28.0,0.0
2020-10-01,Delhi,28.5,0.0
2020-10-02,Delhi,28.0,0.0
2020-10-03,Delhi,27.4,0.0
2020-10-04,Delhi,26.5,0.0
2020-10-05,Delhi,26.8,0.0
2020-10-06,Delhi,26.8,0.0
2020-10-07,Delhi,26.9,0.0
2020-10-08,Delhi,27.1,0.0
2020-10-09,Delhi,27.2,0.0
2020-10-10,Delhi,27.4,0.0
2020-10-11,Delhi,27.6,0.0
2020-10-12,Delhi,27.4,0.0
2020-10-13,Delhi,27.5,0.0
2020-10-14,Delhi,27.7,0.0
2020-10-15,Delhi,27.4,0.0
2020-10-16,Delhi,25.8,0.0
2020-10-17,Delhi,27.1,0.0
2020-10-18,Delhi,26.3,0.0
2020-10-19,Delhi,25.4,0.0
2020-10-20,Delhi,25.0,0.0
2020-10-21,Delhi,25.6,0.0
2020-10-22,Delhi,26.4,0.0
2020-10-23,Delhi,25.5,0.0
2020-10-24,Delhi,25.0,0.0
2020-10-25,Delhi,25.7,0.0
2020-10-26,Delhi,25.3,0.0
2020-10-27,Delhi,23.2,0.0
2020-10-28,Delhi,23.2,0.0
2020-10-29,Delhi,24.1,0.0
2020-10-30,Delhi,22.5,0.0
2020-10-31,Delhi,22.0,0.0
2020-11-01,Delhi,21.6,0.0
2020-11-02,Delhi,22.0,0.0
2020-11-03,Delhi,22.0,0.0
2020-11-04,Delhi,21.5,0.0
2020-11-05,Delhi,22.8,0.0
2020-11-06,Delhi,22.1,0.0
2020-11-07,Delhi,21.5,0.0
2020-11-08,Delhi,21.6,0.0
2020-11-09,Delhi,21.1,0.0
2020-11-10,Delhi,21.2,0.0
2020-11-11,Delhi,20.7,0.0
2020-11-12,Delhi,21.1,0.0
2020-11-13,Delhi,21.2,0.0
2020-11-14,Delhi,20.6,0.0
2020-11-15,Delhi,21.3,4.2
2020-11-16,Delhi,19.6,8.2
2020-11-17,Delhi,18.8,0.0
2020-11-18,Delhi,18.0,0.0
2020-11-19,Delhi,17.3,0.0
2020-11-20,Delhi,16.6,0.0
2020-11-21,Delhi,16.5,0.0
2020-11-22,Delhi,15.9,0.0
2020-11-23,Delhi,16.0,0.0
2020-11-24,Delhi,16.3,0.0
2020-11-25,Delhi,17.1,0.0
2020-11-26,Delhi,17.4,0.7
2020-11-27,Delhi,17.4,0.0
2020-11-28,Delhi,16.6,0.0
2020-11-29,Delhi,15.7,0.0
2020-11-30,Delhi,16.3,0.0
2020-12-01,Delhi,16.7,0.0
2020-12-02,Delhi,17.8,0.0
2020-12-03,Delhi,18.6,0.0
2020-12-04,Delhi,18.8,0.0
2020-12-05,Delhi,19.0,0.0
2020-12-06,Delhi,19.1,0.0
2020-12-07,Delhi,18.5,0.0
2020-12-08,Delhi,18.4,0.0
2020-12-09,Delhi,19.6,0.0
2020-12-10,Delhi,18.8,0.0
2020-12-11,Delhi,19.0,0.2
2020-12-12,Delhi,18.0,0.9
2020-12-13,Delhi,15.2,0.0
2020-12-14,Delhi,12.8,0.0
2020-12-15,Delhi,11.4,0.0
2020-12-16,Delhi,11.6,0.0
2020-12-17,Delhi,10.3,0.0
2020-12-18,Delhi,11.2,0.0
2020-12-19,Delhi,12.3,0.0
2020-12-20,Delhi,13.6,0.0
2020-12-21,Delhi,13.3,0.0
2020-12-22,Delhi,14.2,0.0
2020-12-23,Delhi,14.1,0.0
2020-12-24,Delhi,13.9,0.0
2020-12-25,Delhi,13.4,0.0
2020-12-26,Delhi,12.9,0.0
2020-12-27,Delhi,15.0,0.2
2020-12-28,Delhi,12.1,0.0
2020-12-29,Delhi,10.4,0.0
2020-12-30,Delhi,9.8,0.0
2020-12-31,Delhi,9.9,0.0
2021-01-01,Delhi,10.6,0.0
2021-01-02,Delhi,13.8,4.5
2021-01-03,Delhi,16.1,8.1
2021-01-04,Delhi,16.8,5.6
2021-01-05,Delhi,17.6,2.8
2021-01-06,Delhi,17.6,2.7
2021-01-07,Delhi,15.1,0.0
2021-01-08,Delhi,13.5,0.0
2021-01-09,Delhi,15.1,0.0
2021-01-10,Delhi,12.4,0.0
2021-01-11,Delhi,11.7,0.0
2021-01-12,Delhi,11.5,0.0
2021-01-13,Delhi,11.1,0.0
2021-01-14,Delhi,11.4,0.0
2021-01-15,Delhi,12.4,0.0
2021-01-16,Delhi,10.4,0.0
2021-01-17,Delhi,11.6,0.0
2021-01-18,Delhi,13.5,3.0
2021-01-19,Delhi,14.8,0.0
2021-01-20,Delhi,14.4,0.0
2021-01-21,Delhi,13.8,0.0
2021-01-22,Delhi,13.5,0.0
2021-01-23,Delhi,14.3,0.0
2021-01-24,Delhi,13.2,0.0
2021-01-25,Delhi,11.6,0.0
2021-01-26,Delhi,11.9,0.0
2021-01-27,Delhi,11.8,0.0
2021-01-28,Delhi,11.0,0.0
2021-01-29,Delhi,11.8,0.0
2021-01-30,Delhi,12.1,0.0
2021-01-31,Delhi,12.6,0.0
2021-02-01,Delhi,14.5,0.0
2021-02-02,Delhi,15.2,0.0
2021-02-03,Delhi,17.3,0.1
2021-02-04,Delhi,15.7,11.0
2021-02-05,Delhi,13.5,0.0
2021-02-06,Delhi,14.0,0.0
2021-02-07,Delhi,14.9,0.0
2021-02-08,Delhi,15.2,0.0
2021-02-09,Delhi,16.7,0.0
2021-02-10,Delhi,17.8,0.0
2021-02-11,Delhi,17.1,0.0
2021-02-12,Delhi,17.3,0.0
2021-02-13,Delhi,17.1,0.0
2021-02-14,Delhi,18.3,0.0
2021-02-15,Delhi,19.1,0.0
2021-02-16,Delhi,18.9,0.0
2021-02-17,Delhi,18.2,0.0
2021-02-18,Delhi,18.5,0.0
2021-02-19,Delhi,18.0,0.0
2021-02-20,Delhi,18.1,0.0
2021-02-21,Delhi,18.9,0.0
2021-02-22,Delhi,19.6,0.0
2021-02-23,Delhi,21.6,0.0
2021-02-24,Delhi,22.2,0.0
2021-02-25,Delhi,22.6,0.0
2021-02-26,Delhi,23.3,0.0
2021-02-27,Delhi,24.2,0.0
2021-02-28,Delhi,22.3,0.0
2021-03-01,Delhi,20.5,0.0
2021-03-02,Delhi,20.8,0.0
2021-03-03,Delhi,22.4,0.0
2021-03-04,Delhi,23.8,0.0
2021-03-05,Delhi,22.8,0.0
2021-03-06,Delhi,22.8,0.0
2021-03-07,Delhi,24.9,0.0
2021-03-08,Delhi,24.9,0.0
2021-03-09,Delhi,24.8,0.2
2021-03-10,Delhi,24.0,0.1
2021-03-11,Delhi,24.9,0.0
2021-03-12,Delhi,23.5,0.7
2021-03-13,Delhi,23.5,0.0
2021-03-14,Delhi,23.4,0.0
2021-03-15,Delhi,24.2,0.0
2021-03-16,Delhi,24.5,0.0
2021-03-17,Delhi,25.2,0.0
2021-03-18,Delhi,24.9,0.0
2021-03-19,Delhi,24.8,0.0
2021-03-20,Delhi,25.1,0.0
2021-03-21,Delhi,25.9,0.0
2021-03-22,Delhi,25.1,0.0
2021-03-23,Delhi,24.8,0.5
2021-03-24,Delhi,24.5,0.0
2021-03-25,Delhi,23.6,0.0
2021-03-26,Delhi,23.8,0.0
2021-03-27,Delhi,25.7,0.0
2021-03-28,Delhi,28.0,0.0
2021-03-29,Delhi,29.4,0.0
2021-03-30,Delhi,30.3,0.0
2021-03-31,Delhi,27.8,0.0
2021-04-01,Delhi,26.3,0.0
2021-04-02,Delhi,25.4,0.0
2021-04-03,Delhi,25.3,0.0
2021-04-04,Delhi,26.7,0.0
2021-04-05,Delhi,29.5,0.0
2021-04-06,Delhi,30.2,0.0
2021-04-07,Delhi,28.8,0.0
2021-04-08,Delhi,27.2,0.0
2021-04-09,Delhi,27.0,0.0
2021-04-10,Delhi,28.3,0.0
2021-04-11,Delhi,29.3,0.0
2021-04-12,Delhi,30.0,0.0
2021-04-13,Delhi,30.4,0.0
2021-04-14,Delhi,30.7,0.0
2021-04-15,Delhi,31.1,0.0
2021-04-16,Delhi,29.5,2.6
2021-04-17,Delhi,27.6,0.0
2021-04-18,Delhi,29.0,0.0
2021-04-19,Delhi,29.6,0.0
2021-04-20,Delhi,27.8,0.0
2021-04-21,Delhi,26.4,0.0
2021-04-22,Delhi,26.6,0.0
2021-04-23,Delhi,27.8,0.0
2021-04-24,Delhi,26.6,0.0
2021-04-25,Delhi,28.8,0.0
2021-04-26,Delhi,30.2,0.0
2021-04-27,Delhi,32.9,0.0
2021-04-28,Delhi,34.0,0.0
2021-04-29,Delhi,33.4,0.0
2021-04-30,Delhi,32.3,0.0
2021-05-01,Delhi,32.3,0.0
2021-05-02,Delhi,32.1,0.0
2021-05-03,Delhi,31.8,0.0
2021-05-04,Delhi,32.9,0.0
2021-05-05,Delhi,31.6,0.3
2021-05-06,Delhi,29.4,6.1
2021-05-07,Delhi,28.4,4.1
2021-05-08,Delhi,31.2,0.0
2021-05-09,Delhi,31.2,0.0
2021-05-10,Delhi,30.6,0.4
2021-05-11,Delhi,31.4,0.1
2021-05-12,Delhi,29.9,0.4
2021-05-13,Delhi,27.5,1.5
2021-05-14,Delhi,29.7,0.0
2021-05-15,Delhi,30.3,0.0
2021-05-16,Delhi,31.8,0.0
2021-05-17,Delhi,32.5,0.0
2021-05-18,Delhi,27.2,1.1
2021-05-19,Delhi,21.8,98.7
2021-05-20,Delhi,24.3,31.5
2021-05-21,Delhi,26.2,2.3
